Date,Adj Close,Close,High,Low,Open,Volume
2002-03-06,0.436073989,0.475499988,0.481083006,0.465249985,0.476249993,1446060000
2002-03-07,0.432558835,0.471666992,0.483832985,0.458499998,0.482250005,1346532000
2002-03-08,0.445474178,0.48574999,0.49575001,0.478332996,0.480666995,1270356000
2002-03-11,0.44027707,0.480082989,0.48574999,0.472083002,0.480417013,810540000
2002-03-12,0.417197615,0.454917014,0.467916995,0.451667011,0.465416998,1255032000
2002-03-13,0.40963164,0.446666986,0.453916997,0.444999993,0.450666994,1031616000
2002-03-14,0.386933833,0.421916991,0.443333,0.421000004,0.443333,1139460000
2002-03-15,0.403288215,0.439749986,0.440250009,0.416833013,0.424917012,1248288000
2002-03-18,0.403288215,0.439749986,0.457417011,0.434749991,0.447750002,1236996000
2002-03-19,0.394729078,0.430417001,0.443749994,0.427832991,0.442916989,846072000
2002-03-20,0.355523616,0.387667,0.424167007,0.386249989,0.423332989,2292588000
2002-03-21,0.37439993,0.408250004,0.412916988,0.383832991,0.394250005,1721712000
2002-03-22,0.37119028,0.40474999,0.415583014,0.401666999,0.415583014,1249140000
2002-03-25,0.352007538,0.383832991,0.403333008,0.383332998,0.402833015,884160000
2002-03-26,0.359192073,0.391667008,0.401416987,0.37766701,0.379833013,1123512000
2002-03-27,0.34772858,0.379166991,0.3935,0.372500002,0.385666996,1068012000
2002-03-28,0.339016199,0.369666994,0.384166986,0.348917007,0.381749988,3124080000
2002-04-01,0.333436519,0.363582999,0.366416991,0.338,0.349166989,2365344000
2002-04-02,0.324724227,0.354083002,0.372417003,0.351999998,0.352667004,1438008000
2002-04-03,0.330838412,0.36074999,0.365332991,0.348333001,0.355666995,1094640000
2002-04-04,0.329233527,0.358999997,0.371250004,0.353083014,0.35800001,1130964000
2002-04-05,0.321743816,0.350832999,0.367166996,0.347166985,0.361333013,1026900000
2002-04-08,0.332519561,0.362583011,0.362583011,0.334500015,0.334583014,1151316000
2002-04-09,0.311503589,0.339666992,0.369167,0.338833004,0.366167009,1380768000
2002-04-10,0.294308186,0.32091701,0.344999999,0.29666701,0.342417002,3689724000
2002-04-11,0.281391948,0.306832999,0.322416991,0.303333014,0.318333,1437288000
2002-04-12,0.28032276,0.305667013,0.316166997,0.296083003,0.313666999,1376880000
2002-04-15,0.291633159,0.317999989,0.323249996,0.310833007,0.311583012,1157208000
2002-04-16,0.304319054,0.331833005,0.335667014,0.325332999,0.332249999,854856000
2002-04-17,0.307911396,0.335750014,0.340667009,0.32525,0.335750014,944484000
2002-04-18,0.302791327,0.330166996,0.335916996,0.322917014,0.332332999,693156000
2002-04-19,0.282156885,0.307666987,0.322917014,0.307249993,0.319000006,1125672000
2002-04-22,0.2835325,0.309166998,0.315416992,0.304167002,0.304250002,808176000
2002-04-23,0.272068918,0.29666701,0.31516701,0.293917,0.311583012,773508000
2002-04-24,0.248224691,0.270666987,0.304500014,0.269917011,0.300083011,1582956000
2002-04-25,0.257854193,0.281167001,0.286583006,0.269499987,0.269582987,1168296000
2002-04-26,0.232098654,0.253082991,0.284583002,0.253082991,0.284249991,1191120000
2002-04-29,0.270769417,0.295249999,0.299499989,0.273499995,0.282999992,3930852000
2002-04-30,0.266030878,0.290082991,0.306250006,0.283749998,0.302249998,1776504000
2002-05-01,0.270845592,0.295332998,0.299416989,0.277916998,0.285333008,1718904000
2002-05-02,0.259917676,0.283416986,0.30408299,0.283333004,0.296750009,1125084000
2002-05-03,0.250288188,0.272917002,0.285917014,0.271499991,0.283749998,852756000
2002-05-06,0.24073492,0.262499988,0.278333008,0.260333002,0.26583299,1102044000
2002-05-07,0.246771976,0.269082993,0.27391699,0.255917013,0.268332988,1412448000
2002-05-08,0.275125623,0.300000012,0.304666996,0.278333008,0.287416995,1688688000
2002-05-09,0.263356537,0.287167013,0.305249989,0.286666989,0.299082994,1230840000
2002-05-10,0.243639335,0.265666991,0.294167012,0.262499988,0.293083012,1321548000
2002-05-13,0.258388758,0.281749994,0.282667011,0.266167015,0.268417001,800892000
2002-05-14,0.284067094,0.309749991,0.312916994,0.294582993,0.29975,1526112000
2002-05-15,0.289645791,0.315833002,0.321666986,0.300749987,0.305000007,1504548000
2002-05-16,0.290181339,0.316417009,0.322917014,0.309500009,0.315916985,985560000
2002-05-17,0.299352169,0.326416999,0.327333003,0.316917002,0.324999988,934404000
2002-05-20,0.302561909,0.329917014,0.332082987,0.322167009,0.32366699,953412000
2002-05-21,0.279481709,0.304749995,0.338750005,0.304417014,0.334167004,1382604000
2002-05-22,0.290792078,0.317083001,0.318917006,0.306667,0.307166994,1547988000
2002-05-23,0.273062021,0.297749996,0.318666995,0.288332999,0.317999989,2556780000
2002-05-24,0.267712682,0.291916996,0.293583006,0.285167009,0.292082995,737784000
2002-05-28,0.257089376,0.280333012,0.294667006,0.274500012,0.294499993,1367088000
2002-05-29,0.266795635,0.290917009,0.292082995,0.271582991,0.275833011,1311012000
2002-05-30,0.262898117,0.286666989,0.293583006,0.279417008,0.284999996,1066080000
2002-05-31,0.255713612,0.278833002,0.289582998,0.278333008,0.288332999,674112000
2002-06-03,0.24065876,0.262416989,0.273333013,0.259083003,0.272083014,901248000
2002-06-04,0.25281021,0.275667012,0.277083009,0.260333002,0.260749996,1095432000
2002-06-05,0.249141708,0.271667004,0.276333004,0.262082994,0.276250005,1114308000
2002-06-06,0.249217853,0.271750003,0.275417,0.268750012,0.268833011,739356000
2002-06-07,0.246849075,0.269167006,0.272500008,0.249583006,0.249667004,1371300000
2002-06-10,0.244785756,0.26691699,0.280333012,0.266250014,0.27274999,749148000
2002-06-11,0.233780637,0.254916996,0.272500008,0.25424999,0.271333009,859308000
2002-06-12,0.213604704,0.232916996,0.253333002,0.22225,0.248833001,2267544000
2002-06-13,0.211388186,0.230499998,0.238999993,0.223167002,0.234667003,1265892000
2002-06-14,0.215361893,0.234833002,0.236582994,0.214499995,0.222000003,1116444000
2002-06-17,0.217273086,0.236917004,0.243166998,0.232832998,0.240082994,1054140000
2002-06-18,0.21612668,0.235667005,0.242500007,0.231250003,0.233999997,1008300000
2002-06-19,0.182270721,0.198750004,0.224167004,0.196999997,0.224167004,2593620000
2002-06-20,0.180589676,0.196916997,0.204583004,0.194333002,0.199166998,1425048000
2002-06-21,0.173175976,0.188832998,0.203500003,0.184833005,0.195916995,1484364000
2002-06-24,0.176385745,0.192332998,0.198249996,0.178332999,0.184,1379592000
2002-06-25,0.161789417,0.176416993,0.195832998,0.175249994,0.195832998,1172232000
2002-06-26,0.15338251,0.167250007,0.173167005,0.152082995,0.156416997,2067828000
2002-06-27,0.13053149,0.142333001,0.17475,0.140000001,0.173417002,3182808000
2002-06-28,0.131296381,0.143167004,0.149083003,0.136916995,0.140000001,1991184000
2002-07-01,0.130989999,0.142832994,0.146667004,0.139833003,0.142499998,1164372000
2002-07-02,0.122736253,0.133833006,0.141666993,0.130167007,0.141167,1368180000
2002-07-03,0.13335976,0.145417005,0.145667002,0.132917002,0.133000001,1073304000
2002-07-05,0.145128727,0.158250004,0.158333004,0.151333004,0.155833006,739524000
2002-07-08,0.149484873,0.163000003,0.168667004,0.15625,0.156416997,1587180000
2002-07-09,0.142148197,0.155000001,0.1655,0.151500002,0.163416997,1075080000
2002-07-10,0.138250545,0.150749996,0.159999996,0.149666995,0.158749998,926988000
2002-07-11,0.152312294,0.166082993,0.166666999,0.148582995,0.149917006,1143948000
2002-07-12,0.152159989,0.165916994,0.175667003,0.162499994,0.174999997,1344900000
2002-07-15,0.167291954,0.182417005,0.182500005,0.158832997,0.166333005,1495272000
2002-07-16,0.162782595,0.177499995,0.194582999,0.174583003,0.177917004,1773432000
2002-07-17,0.148950234,0.162416995,0.177083001,0.155499995,0.173666999,1922364000
2002-07-18,0.145128727,0.158250004,0.169166997,0.157832995,0.15975,1243188000
2002-07-19,0.138555959,0.151082993,0.159500003,0.150000006,0.153417006,845772000
2002-07-22,0.13213639,0.144082993,0.154667005,0.137916997,0.150417,1290744000
2002-07-23,0.122277699,0.133332998,0.145833001,0.128417,0.144916996,1409652000
2002-07-24,0.130072966,0.141833007,0.143999994,0.131417006,0.131500006,1175100000
2002-07-25,0.1150942,0.125499994,0.136749998,0.120917,0.136333004,1796448000
2002-07-26,0.112419061,0.122583002,0.132166997,0.119167,0.129167005,1221900000
2002-07-29,0.115552746,0.126000002,0.128333002,0.121917002,0.127666995,1227720000
2002-07-30,0.123959675,0.135167003,0.141499996,0.125,0.125416994,1818012000
2002-07-31,0.084601127,0.092249997,0.100500003,0.091167003,0.098499998,4837140000
2002-08-01,0.07650049,0.083416998,0.093000002,0.083333001,0.093000002,1725708000
2002-08-02,0.071456529,0.077917002,0.086667001,0.075833,0.086083002,1795260000
2002-08-05,0.065724753,0.071667001,0.076917,0.070749998,0.076750003,1330716000
2002-08-06,0.069163822,0.075416997,0.078249998,0.073833004,0.075000003,1168800000
2002-08-07,0.067558929,0.073666997,0.079499997,0.070832998,0.078749999,892980000
2002-08-08,0.071991228,0.078500003,0.079833001,0.072499998,0.074417002,755424000
2002-08-09,0.070310175,0.076667003,0.079167001,0.075083002,0.076416999,581304000
2002-08-12,0.070310175,0.076667003,0.079582997,0.073833004,0.075833,592800000
2002-08-13,0.068857491,0.075083002,0.080917001,0.075000003,0.077166997,654420000
2002-08-14,0.073519975,0.080167003,0.080833003,0.075833,0.076499999,632688000
2002-08-15,0.078640074,0.085749999,0.087416999,0.082332999,0.083167002,1140120000
2002-08-16,0.081696689,0.089083001,0.092083,0.078667,0.081166998,1657428000
2002-08-19,0.096676379,0.105416998,0.112083003,0.092749998,0.092917003,2243928000
2002-08-20,0.092396349,0.100749999,0.108332999,0.099417001,0.106250003,1429488000
2002-08-21,0.097287156,0.106082998,0.107417002,0.100417003,0.105333,1194876000
2002-08-22,0.094001226,0.102499999,0.107083,0.101833001,0.102917001,1358496000
2002-08-23,0.087810896,0.095749997,0.100249998,0.095167004,0.099583,919932000
2002-08-26,0.088498704,0.096500002,0.098250002,0.092,0.097583003,698568000
2002-08-27,0.083454743,0.090999998,0.098667003,0.090416998,0.098167002,686712000
2002-08-28,0.078257613,0.085332997,0.090667002,0.085000001,0.090499997,700356000
2002-08-29,0.079251766,0.086416997,0.090333,0.083582997,0.084250003,815520000
2002-08-30,0.077188313,0.084167004,0.089166999,0.082500003,0.085583001,1065888000
2002-09-03,0.072449721,0.079000004,0.080582999,0.077666998,0.080167003,847284000
2002-09-04,0.071991228,0.078500003,0.081332996,0.075083002,0.07925,930552000
2002-09-05,0.069239914,0.075499997,0.078083001,0.075000003,0.077749997,714312000
2002-09-06,0.070768707,0.077166997,0.079333,0.075999998,0.078667,746460000
2002-09-09,0.07069166,0.077082999,0.079499997,0.074249998,0.076582998,578040000
2002-09-10,0.080779605,0.088082999,0.092083,0.076582998,0.076667003,2317632000
2002-09-11,0.084754281,0.092417002,0.099166997,0.090833001,0.090833001,1657536000
2002-09-12,0.082079142,0.089500003,0.095082998,0.088500001,0.090167001,1294932000
2002-09-13,0.080779605,0.088082999,0.092832997,0.087499999,0.088583,796872000
2002-09-16,0.075659528,0.082500003,0.087082997,0.080417,0.086750001,925464000
2002-09-17,0.074513167,0.081249997,0.088249996,0.080750003,0.086167,884052000
2002-09-18,0.072449721,0.079000004,0.081583001,0.076582998,0.079999998,811692000
2002-09-19,0.07000386,0.076333001,0.079999998,0.075916998,0.077249996,618492000
2002-09-20,0.070386305,0.076750003,0.078500003,0.075083002,0.076917,687312000
2002-09-23,0.067329645,0.073417,0.076250002,0.072916999,0.075499997,521676000
2002-09-24,0.067864291,0.074000001,0.077500001,0.071249999,0.072582997,624444000
2002-09-25,0.071608759,0.078083001,0.079582997,0.07525,0.078332998,896616000
2002-09-26,0.067788191,0.073917001,0.080417,0.072750002,0.079582997,739560000
2002-09-27,0.065418452,0.071332999,0.075667001,0.071249999,0.073749997,650688000
2002-09-30,0.065418452,0.071332999,0.074417002,0.069582999,0.071083002,584124000
2002-10-01,0.06893453,0.075167,0.075833,0.069333002,0.071916997,888360000
2002-10-02,0.068857491,0.075083002,0.079582997,0.075083002,0.075750001,749100000
2002-10-03,0.065495454,0.071416996,0.075416997,0.071249999,0.074166998,590568000
2002-10-04,0.06220863,0.067832999,0.0735,0.066666998,0.071249999,529788000
2002-10-07,0.059151992,0.064499997,0.06825,0.064000003,0.066917002,493068000
2002-10-08,0.057393923,0.062582999,0.066832997,0.059999999,0.066666998,714252000
2002-10-09,0.056324616,0.061416999,0.065667003,0.060332999,0.061666999,573132000
2002-10-10,0.059228107,0.064583004,0.066583,0.060833,0.060833,538032000
2002-10-11,0.067329645,0.073417,0.074583001,0.066666998,0.067083001,994140000
2002-10-14,0.065342329,0.071249999,0.073417,0.069750004,0.071249999,611484000
2002-10-15,0.072144322,0.078667,0.082000002,0.077583,0.079167001,852768000
2002-10-16,0.066106252,0.072082996,0.074000001,0.070832998,0.073333003,578124000
2002-10-17,0.071150251,0.077583,0.081249997,0.076416999,0.078332998,585792000
2002-10-18,0.071838014,0.078332998,0.079167001,0.074249998,0.077166997,498372000
2002-10-21,0.078334689,0.085417002,0.088249996,0.075499997,0.077249996,930624000
2002-10-22,0.080932766,0.088249996,0.093332998,0.081417002,0.081500001,1272168000
2002-10-23,0.084218673,0.091833003,0.093083002,0.088333003,0.089583002,925428000
2002-10-24,0.079939596,0.087167002,0.094667003,0.085832998,0.093667001,1055172000
2002-10-25,0.084830374,0.092500001,0.092917003,0.086332999,0.087499999,745956000
2002-10-28,0.085288927,0.093000002,0.097499996,0.092417002,0.096749999,1070544000
2002-10-29,0.081544474,0.088917002,0.093832999,0.084250003,0.093167,772728000
2002-10-30,0.085900612,0.093667001,0.096666999,0.091417,0.091750003,1139496000
2002-10-31,0.090944588,0.099166997,0.099832997,0.094083004,0.094333,1255476000
2002-11-01,0.107757501,0.1175,0.118917003,0.097499996,0.097667001,2128836000
2002-11-04,0.119526438,0.130333006,0.137583002,0.124250002,0.124582998,2688132000
2002-11-05,0.114788756,0.125166997,0.132166997,0.119583003,0.129999995,2034540000
2002-11-06,0.123653315,0.134832993,0.135000005,0.124333002,0.129417002,1646016000
2002-11-07,0.111196578,0.121250004,0.131332994,0.120499998,0.131332994,1660560000
2002-11-08,0.086817712,0.094667003,0.108583003,0.091750003,0.102499999,3798900000
2002-11-11,0.080091782,0.087333001,0.091499999,0.085166998,0.090167001,1378452000
2002-11-12,0.087199248,0.095082998,0.098333001,0.088666998,0.089417003,1381188000
2002-11-13,0.08995048,0.098082997,0.100832999,0.090999998,0.092832997,1802112000
2002-11-14,0.095911518,0.104583003,0.106582999,0.101416998,0.104583003,1138728000
2002-11-15,0.102942817,0.11225,0.115916997,0.108750001,0.109999999,2054328000
2002-11-18,0.106764294,0.116416998,0.121666998,0.116083004,0.121250004,1982472000
2002-11-19,0.10829217,0.118083,0.123999998,0.114500001,0.11575,1971948000
2002-11-20,0.113718547,0.123999998,0.125,0.120082997,0.121666998,1292796000
2002-11-21,0.123347953,0.134499997,0.140667006,0.128749996,0.128999993,2053920000
2002-11-22,0.120138168,0.130999997,0.133667007,0.125,0.126332998,1251900000
2002-11-25,0.124494329,0.135749996,0.139082998,0.131750003,0.137082994,1230084000
2002-11-26,0.121131361,0.132082999,0.139082998,0.131667003,0.136417001,1084332000
2002-11-27,0.13053149,0.142333001,0.144667,0.135916993,0.137667,1088556000
2002-11-29,0.130913943,0.142749995,0.148166999,0.141666993,0.146082997,519396000
2002-12-02,0.129920691,0.141666993,0.152250007,0.141000003,0.150333002,1167504000
2002-12-03,0.121360607,0.132332996,0.139332995,0.132082999,0.138999999,1046220000
2002-12-04,0.106840387,0.116499998,0.125,0.116083004,0.123000003,2206548000
2002-12-05,0.107833654,0.117582999,0.124833003,0.114749998,0.123999998,1594872000
2002-12-06,0.107986778,0.117749996,0.119999997,0.110666998,0.112499997,1159224000
2002-12-09,0.099350587,0.108332999,0.11575,0.107417002,0.113917001,969792000
2002-12-10,0.107681409,0.117417,0.119583003,0.109667003,0.111083001,1389888000
2002-12-11,0.107069708,0.116750002,0.119999997,0.112667002,0.116582997,1364208000
2002-12-12,0.105311632,0.114832997,0.122500002,0.114583001,0.121082999,1302552000
2002-12-13,0.10118477,0.110333003,0.112750001,0.109499998,0.112750001,707724000
2002-12-16,0.107145801,0.116833001,0.1175,0.111249998,0.114166997,1056972000
2002-12-17,0.106993586,0.116667002,0.122916996,0.11575,0.118917003,1077744000
2002-12-18,0.098815933,0.107749999,0.113167003,0.107500002,0.112999998,1126836000
2002-12-19,0.096676379,0.105416998,0.111417003,0.104332998,0.105833001,1100604000
2002-12-20,0.097974971,0.106833003,0.109917,0.101582997,0.108750001,804576000
2002-12-23,0.098662823,0.107583001,0.110166997,0.106250003,0.106582999,498648000
2002-12-24,0.096676379,0.105416998,0.110333003,0.104832999,0.108167,300336000
2002-12-26,0.094918333,0.103500001,0.108750001,0.102582999,0.107166998,719760000
2002-12-27,0.091326073,0.099583,0.106582999,0.098667003,0.106333002,702528000
2002-12-30,0.088116296,0.096083,0.101083003,0.093832999,0.100000001,784740000
2002-12-31,0.087964058,0.095917001,0.098333001,0.093249999,0.095082998,825396000
2003-01-02,0.094077349,0.102582999,0.103749998,0.096583001,0.100000001,1302540000
2003-01-03,0.094077349,0.102582999,0.106250003,0.100832999,0.102917001,1037496000
2003-01-06,0.101720341,0.110917002,0.112582996,0.104999997,0.105083004,1033428000
2003-01-07,0.101414017,0.110583,0.115667,0.109333001,0.113082998,1498272000
2003-01-08,0.091326073,0.099583,0.110917002,0.098833002,0.107749999,1852524000
2003-01-09,0.09293098,0.101333,0.103749998,0.100332998,0.102666996,1436076000
2003-01-10,0.094535902,0.103083,0.104583003,0.098667003,0.100000001,924492000
2003-01-13,0.093771964,0.102250002,0.107917003,0.101750001,0.107000001,849120000
2003-01-14,0.094459787,0.103,0.104000002,0.099917002,0.102582999,868524000
2003-01-15,0.091555364,0.099832997,0.103917003,0.099832997,0.103083,904584000
2003-01-16,0.085365035,0.093083002,0.099583,0.091750003,0.098333001,2039976000
2003-01-17,0.08215525,0.089583002,0.091833003,0.088417001,0.090582997,1058832000
2003-01-21,0.080091782,0.087333001,0.093167,0.087082997,0.091250002,967356000
2003-01-22,0.080168813,0.087416999,0.089667,0.086833,0.087082997,550992000
2003-01-23,0.082384489,0.089832999,0.091250002,0.087416999,0.089749999,918456000
2003-01-24,0.077722959,0.084749997,0.089500003,0.083250001,0.089083001,897108000
2003-01-27,0.076576613,0.083499998,0.087250002,0.081417002,0.082916997,889116000
2003-01-28,0.079327852,0.086499996,0.088082999,0.079667002,0.082416996,1785480000
2003-01-29,0.080932766,0.088249996,0.088917002,0.084167004,0.084167004,1022040000
2003-01-30,0.077646837,0.084666997,0.090750001,0.083750002,0.090000004,743064000
2003-01-31,0.078869335,0.086000003,0.088333003,0.081417002,0.082167,949656000
2003-02-03,0.080398113,0.087667003,0.089332998,0.085832998,0.087582998,755556000
2003-02-04,0.076805905,0.083750002,0.087499999,0.082500003,0.087082997,627720000
2003-02-05,0.07749369,0.0845,0.087917,0.084167004,0.085583001,581508000
2003-02-06,0.078105412,0.085166998,0.090499997,0.083750002,0.090333,1226184000
2003-02-07,0.074589297,0.081332996,0.087250002,0.081166998,0.086833,915156000
2003-02-10,0.075506382,0.082332999,0.082916997,0.077749997,0.081249997,982632000
2003-02-11,0.074130714,0.080833003,0.085417002,0.080417,0.082999997,850716000
2003-02-12,0.074513167,0.081249997,0.084250003,0.080167003,0.080833003,641400000
2003-02-13,0.075430259,0.082249999,0.083082996,0.080417,0.082667001,889164000
2003-02-14,0.092013948,0.100332998,0.100417003,0.091250002,0.093500003,3548844000
2003-02-18,0.097287156,0.106082998,0.108083002,0.102917001,0.104166999,1740516000
2003-02-19,0.098204225,0.107083,0.107749999,0.104249999,0.105416998,1141212000
2003-02-20,0.098204225,0.107083,0.110333003,0.106666997,0.107500002,978132000
2003-02-21,0.098281264,0.107166998,0.107417002,0.103332996,0.107000001,913260000
2003-02-24,0.099503733,0.108499996,0.112416998,0.105667002,0.106250003,1137012000
2003-02-25,0.098892041,0.107832998,0.108332999,0.103332996,0.104999997,1239204000
2003-02-26,0.094077349,0.102582999,0.108167,0.102333002,0.106417,746892000
2003-02-27,0.096064672,0.10475,0.105250001,0.101916999,0.103583001,675312000
2003-02-28,0.09644708,0.105167001,0.105416998,0.098499998,0.101499997,1653336000
2003-03-03,0.094842158,0.103417002,0.108332999,0.102082998,0.106417,702036000
2003-03-04,0.094077349,0.102582999,0.10475,0.101582997,0.103749998,538392000
2003-03-05,0.095606126,0.104249999,0.104832999,0.101333,0.101582997,522156000
2003-03-06,0.094001226,0.102499999,0.104417004,0.102082998,0.103417002,548064000
2003-03-07,0.095452964,0.104083002,0.104417004,0.100000001,0.100916997,581148000
2003-03-10,0.092778787,0.101167001,0.103500001,0.101000004,0.103,344796000
2003-03-11,0.093466572,0.101916999,0.103583001,0.100749999,0.101916999,417144000
2003-03-12,0.096064672,0.10475,0.104999997,0.101833001,0.102750003,493920000
2003-03-13,0.105617948,0.115166999,0.115832999,0.107332997,0.107832998,1362732000
2003-03-14,0.102560371,0.111832999,0.116667002,0.111000001,0.115583003,1094220000
2003-03-17,0.108521424,0.118332997,0.120582998,0.109750003,0.109999999,1307808000
2003-03-18,0.107681409,0.117417,0.11925,0.115000002,0.117917001,932280000
2003-03-19,0.10821607,0.118000001,0.118832998,0.113833003,0.117666997,712992000
2003-03-20,0.109209269,0.119083002,0.121583,0.114917003,0.118000001,780060000
2003-03-21,0.10821607,0.118000001,0.123582996,0.112667002,0.123167001,1681800000
2003-03-24,0.104165271,0.113582999,0.116667002,0.112499997,0.113167003,839016000
2003-03-25,0.107145801,0.116833001,0.118583001,0.113499999,0.113917001,672828000
2003-03-26,0.110126331,0.120082997,0.122083001,0.118500002,0.119416997,1107840000
2003-03-27,0.106993586,0.116667002,0.120999999,0.116333,0.118500002,1392732000
2003-03-28,0.10263741,0.111916997,0.117082998,0.110082999,0.116667002,1290684000
2003-03-31,0.098433517,0.107332997,0.109833002,0.106833003,0.108499996,680508000
2003-04-01,0.101337925,0.1105,0.111667,0.107166998,0.109582998,533808000
2003-04-02,0.10508237,0.114583001,0.116499998,0.112750001,0.114249997,771900000
2003-04-03,0.106457993,0.116083004,0.116667002,0.113666996,0.116667002,702780000
2003-04-04,0.102331117,0.111583002,0.116582997,0.111083001,0.116416998,513840000
2003-04-07,0.103401326,0.112750001,0.119999997,0.111667,0.119083002,671256000
2003-04-08,0.102408141,0.111667,0.114332996,0.110917002,0.113750003,475032000
2003-04-09,0.101872548,0.111083001,0.115083002,0.110917002,0.112083003,694260000
2003-04-10,0.102408141,0.111667,0.112750001,0.110583,0.112582996,364104000
2003-04-11,0.101261817,0.110417001,0.113833003,0.109333001,0.112916999,374184000
2003-04-14,0.103018917,0.112333,0.112667002,0.108416997,0.108750001,445776000
2003-04-15,0.102484271,0.111749999,0.113167003,0.108833,0.111583002,490212000
2003-04-16,0.102484271,0.111749999,0.114583001,0.110832997,0.114332996,671988000
2003-04-17,0.104318433,0.113750003,0.114,0.110250004,0.112582996,520740000
2003-04-21,0.106993586,0.116667002,0.116999999,0.112833001,0.113917001,597144000
2003-04-22,0.108369224,0.118166998,0.118249997,0.114166997,0.116083004,787392000
2003-04-23,0.110814169,0.120833002,0.121583,0.117082998,0.118000001,606204000
2003-04-24,0.107528247,0.117250003,0.120917,0.115667,0.120917,660912000
2003-04-25,0.103554539,0.112916999,0.118583001,0.111832999,0.116582997,884652000
2003-04-28,0.106687278,0.116333,0.118417002,0.112916999,0.114249997,674988000
2003-04-29,0.109974124,0.119916998,0.121583,0.118083,0.119000003,670344000
2003-04-30,0.109515555,0.119416997,0.122500002,0.118749999,0.11925,466620000
2003-05-01,0.110203378,0.120167002,0.121333003,0.117917001,0.118583001,733368000
2003-05-02,0.121513732,0.132499993,0.133332998,0.121082999,0.121749997,1691088000
2003-05-05,0.124494329,0.135749996,0.142000005,0.131332994,0.133750007,1576164000
2003-05-06,0.124647461,0.135916993,0.139416993,0.133750007,0.135083005,1143864000
2003-05-07,0.122660153,0.133750007,0.137082994,0.131417006,0.133917004,897372000
2003-05-08,0.122736253,0.133833006,0.139166996,0.130417004,0.132082999,1957452000
2003-05-09,0.163317353,0.178083003,0.179416999,0.152500004,0.156917006,9230856000
2003-05-12,0.158731863,0.173083007,0.182500005,0.171666995,0.178499997,3007860000
2003-05-13,0.155751318,0.169833004,0.172499999,0.166167006,0.167166993,1824108000
2003-05-14,0.155599162,0.169667006,0.172499999,0.167500004,0.170416996,965580000
2003-05-15,0.1609485,0.175500005,0.175833002,0.171250001,0.172167003,1105656000
2003-05-16,0.16247721,0.177166998,0.180250004,0.173083007,0.173333004,1028916000
2003-05-19,0.15330641,0.167166993,0.176499993,0.165083006,0.174833,1220484000
2003-05-20,0.154375687,0.168332994,0.169582993,0.166666999,0.167417005,884124000
2003-05-21,0.159802079,0.174250007,0.174333006,0.167500004,0.168417007,905472000
2003-05-22,0.160336748,0.174833,0.176416993,0.170416996,0.174500003,888816000
2003-05-23,0.15949671,0.173916996,0.178332999,0.173167005,0.174999997,867612000
2003-05-27,0.173634484,0.189333007,0.189999998,0.168750003,0.172083005,1677408000
2003-05-28,0.173175976,0.188832998,0.190833002,0.184166998,0.188749999,1235556000
2003-05-29,0.185021982,0.201749995,0.208167002,0.188333005,0.188749999,2297736000
2003-05-30,0.200000688,0.218082994,0.221917003,0.215416998,0.220833004,2142312000
2003-06-02,0.188919574,0.206,0.224000007,0.204667002,0.223749995,1566144000
2003-06-03,0.192817166,0.210250005,0.216499999,0.201167002,0.203667,1596804000
2003-06-04,0.197402582,0.21525,0.215416998,0.206332996,0.209582999,1175604000
2003-06-05,0.203058228,0.221416995,0.222167,0.209582999,0.212417006,1204404000
2003-06-06,0.196867898,0.214667007,0.231250003,0.213,0.230083004,1378836000
2003-06-09,0.194498137,0.212082997,0.218832999,0.208832994,0.213332996,720588000
2003-06-10,0.197326556,0.215167001,0.215333,0.209749997,0.212082997,563304000
2003-06-11,0.197478667,0.215333,0.217250004,0.209999993,0.213833004,943836000
2003-06-12,0.194498137,0.212082997,0.219166994,0.211417004,0.216832995,1046688000
2003-06-13,0.179366276,0.195583001,0.208749995,0.194167003,0.202916995,1826808000
2003-06-16,0.183187753,0.199750006,0.202250004,0.184833005,0.197916999,1904868000
2003-06-17,0.187543929,0.204500005,0.205833003,0.198332995,0.204333007,999852000
2003-06-18,0.194727495,0.212332994,0.216417,0.200832993,0.202500001,1122072000
2003-06-19,0.182882354,0.199416995,0.214332998,0.198332995,0.213249996,1190532000
2003-06-20,0.180971161,0.197332993,0.201666996,0.194167003,0.201582998,937848000
2003-06-23,0.174551547,0.190332994,0.198166996,0.186416999,0.197166994,734784000
2003-06-24,0.174170092,0.189916998,0.193333,0.183833003,0.189166993,1008816000
2003-06-25,0.175316453,0.191166997,0.198166996,0.189667001,0.190417007,1060620000
2003-06-26,0.175545737,0.191416994,0.194000006,0.185749993,0.191750005,960540000
2003-06-27,0.172411978,0.187999994,0.195417002,0.187083006,0.193666995,709104000
2003-06-30,0.175087109,0.190917,0.194250003,0.188333005,0.190500006,544128000
2003-07-01,0.182270721,0.198750004,0.199000001,0.186749995,0.188500002,977016000
2003-07-02,0.181735978,0.198166996,0.203167006,0.195417002,0.200582996,846828000
2003-07-03,0.179672584,0.195916995,0.201000005,0.193167001,0.193582997,420912000
2003-07-07,0.191441536,0.208749995,0.209832996,0.198500007,0.198583007,832200000
2003-07-08,0.189301983,0.206416994,0.209167004,0.202500001,0.202999994,602856000
2003-07-09,0.193658099,0.211166993,0.214582995,0.206,0.206332996,755352000
2003-07-10,0.185709774,0.202500001,0.207249999,0.198917001,0.204583004,644568000
